"id","Geographic Area Name","TotalPop","PopUnder5","Pop5_9","Pop10_14","Pop15_19","Pop20_24","Pop25_29","Pop30_34","Pop35_39","Pop40_44","Pop45_49","Pop50_54","Pop55_59","Pop60_64","Pop65_69","Pop70_74","Pop75_79","Pop80_84","Pop85Up","Pop5_14","Pop15_17","PopUnder18","Pop18_24","Pop15_44","Pop16Up","Pop18Up","Pop21Up","Pop60Up","Pop62Up","Pop65Up","Pop75Up","Pop5Up","NonEnglishAtHome5Up","SpeakSpanish5Up","ForeignBorn5Up","Pop25Up","LessThanHighSchool25Up","HighSchoolPlus25Up","SomeCollege25Up","BachelorsUp25Up","PopWithDisability","PopMale","PopFemale","PopBlack","PopAmericanIndian","PopAsian","PopHawaiin","Pop2PlusRaces","PopWhite","PopHispanic","PopAmbulatoryDisability","PopSelfCareDisability","PopIndLivingDisability","TotalHouseholds","HousesWithFoodStamps","HousesWith60Plus","HousesWithChildren","HousesInPoverty","TotalHousePopulation","Income25kUnder","Income25k_50k","Income50k_75k","Income75k_100k","Income100kUp","TotalCivNonInstiPop","TotalCivNonInstiUnInsured","TotCivEmpPop16Up","TotEmpSelfEmployed","TotEmpAgriculture_Mining","TotEmpConstruction","TotEmpManufacturing","TotEmpWholesale","TotEmpRetail","TotEmpTransportation","TotEmpInformation","TotEmpFinance_Insurance","TotEmpProfessional","TotEmpEducation_Healthcare","TotEmpEntertainment_Food","TotEmpOther","TotEmpPublicAdministration","Worker16UpDroveAlone","Worker16UpCarpool","Worker16UpPublicTransportation","TotalWorkers16Up","TotWorkerManagement","TotWorkerService","TotWorkerSales_Office","TotWorkerConstruction_Maintenance","TotWorkerProduction_Transportation","TotWorkerMilitary","TotalOccupiedHousingUnits","Housing1Detached","Housing1Attached","Housing2Apartments","Housing3_4Apartments","Housing5_9Apartments","Housing10PlusApartments","HousingMobileHome"
"0500000US45021","Cherokee County, South Carolina",56711,3278,3738,3968,3915,3746,3898,3260,3239,3493,3830,3954,3861,3430,3047,2404,1549,1068,1033,7706,2276,13260,5385,21551,45022,43451,40987,12531,11033,9101,3650,53433,2128,1576,1162,38066,7755,13944,11097,5270,9900,27386,29019,11273,103,349,25,1333,41140,2392,0,0,0,20373,3690,8189,4816,4195,55898,14647,14520,9985,7211,9535,56405,6180,22272,1.7,134,1182,5927,663,3539,1589,138,750,1365,3580,2051,599,755,18868,2546,25,21892,22.7,15,24.3,9,29.1,0,20373,12119,196,399,523,844,370,5922
"0500000US45023","Chester County, South Carolina",32326,1918,1946,2279,1876,2005,2006,1678,1891,1768,2193,2356,2302,2370,1920,1524,969,505,820,4225,1255,7398,2626,11224,25792,24928,24040,8108,7165,5738,2294,30408,891,763,299,22302,3969,9199,6077,3057,6058,15609,16562,11868,157,35,0,566,18930,624,0,0,0,12453,1735,5661,3202,2827,32145,8653,7138,6423,4524,5407,32171,3219,13094,2.5,269,834,2868,643,1409,747,207,478,1030,2364,936,666,643,10922,1246,50,12897,23.7,15.9,23.6,10.4,26.3,0.1,12453,9025,55,205,273,335,95,2465
"0500000US45025","Chesterfield County, South Carolina",46024,2615,2469,3339,2941,2906,2768,2442,2417,3084,3223,3481,3654,2755,2583,2378,1413,837,719,5808,1928,10351,3919,16558,36930,35673,33974,10685,9475,7930,2969,43409,1744,1562,1427,31754,7574,12841,8135,3204,8061,22401,23211,14713,219,222,26,942,27640,1944,0,0,0,17977,3321,7289,5687,3910,45198,11311,12164,9826,5426,6471,45612,5668,18961,2.2,832,1019,5608,419,2221,736,195,565,991,3435,1446,820,674,15736,1824,90,18719,22.8,15.9,19.1,13.3,28.8,0.1,17977,10131,39,555,222,443,68,6519
"0500000US45027","Clarendon County, South Carolina",34017,1665,2149,1698,1968,2445,2018,1778,1645,1795,1945,2381,2164,2927,2472,2054,1414,851,648,3847,1238,6750,3175,11649,28192,27267,26140,10366,9085,7439,2913,32352,1069,859,547,24092,4868,8996,6494,3734,7896,15316,17213,15528,29,17,9,301,15759,1001,0,0,0,13327,3279,7161,3544,3171,32466,8794,8704,6461,3431,5076,32529,3690,11726,2.9,403,971,1568,165,1657,622,154,546,634,2775,1112,401,718,9405,1365,92,11436,28,18.8,21.6,12.2,19.3,0,13327,7135,121,117,372,285,136,5161
"0500000US45029","Colleton County, South Carolina",37568,2119,2435,2602,2009,2289,2361,1939,2218,2085,2204,2682,2633,2764,2588,1799,1311,643,887,5037,1332,8488,2966,12901,30029,29080,28004,9992,8687,7228,2841,35449,1137,1002,1033,26114,3485,11515,7135,3979,5088,17313,19529,14180,289,47,200,231,20733,1187,0,0,0,15145,2859,6576,4478,2795,36812,8217,13827,6406,3295,5067,36842,4246,15620,3.9,387,1722,1208,346,1995,1075,336,540,1328,3831,1134,925,793,12558,2134,3,15461,24.1,21,20.3,15.6,18.6,0.3,15145,7803,115,100,313,229,229,6356
"0500000US45031","Darlington County, South Carolina",67253,3953,4132,4387,4392,4310,4194,3542,3694,4195,4209,4712,4846,4775,4377,2904,2045,1362,1224,8519,2766,15238,5936,24327,53884,52015,49312,16687,14764,11912,4631,63300,1338,878,1206,46079,8271,16306,13589,7913,12533,31238,35294,27074,256,310,9,1167,36509,1315,0,0,0,26592,5666,11825,8179,5675,65964,17340,18255,11762,7512,11095,66532,7524,26540,2.5,262,1405,4564,527,3661,1745,390,1287,1925,6485,2091,1218,980,22040,2661,62,25968,32.5,16.8,22.1,8.8,19.9,0,26592,16764,193,758,495,403,396,7583
"0500000US45033","Dillon County, South Carolina",30871,2121,2357,2151,2000,1888,2125,1841,2042,1473,1889,2017,2293,1872,1624,1216,1027,411,524,4508,1308,7937,2580,11369,23741,22934,21783,6674,5709,4802,1962,28750,1113,679,655,20354,5111,7811,5163,2269,5600,14367,16183,14701,665,81,2,822,13961,841,0,0,0,10968,3326,4729,3703,3716,30451,9745,8897,5202,3021,3586,30550,4425,11306,4.5,469,422,2268,230,1949,818,88,551,598,2304,892,303,414,8239,2150,0,11075,23.7,16.2,23.3,8.2,28.6,0,10968,6164,85,277,314,186,74,3868
"0500000US45035","Dorchester County, South Carolina",155474,9523,11196,11133,10711,8984,10945,10776,10995,10129,10688,10962,10010,9066,7777,5386,3216,2107,1870,22329,6878,38730,12817,62540,121670,116744,110810,29422,25211,20356,7193,145951,8612,4798,6736,103927,10278,28804,35828,29017,19196,73035,79533,38345,632,2925,152,4395,98773,7906,0,0,0,54549,6487,19158,18774,6540,152492,20569,26940,30846,26386,47751,152568,14226,73015,3,354,4847,9487,1392,8981,3547,1525,3163,8998,15587,6571,3343,5220,62332,5516,281,72801,37.2,16.5,23.6,9.6,12.7,0.4,54549,36566,1957,911,1849,2423,4022,6821
"0500000US45037","Edgefield County, South Carolina",26769,1009,1347,1583,1655,1642,1487,1827,2133,1429,1891,1994,2094,1909,1678,1245,870,532,444,2930,1012,4951,2285,10173,22525,21818,20800,6678,5880,4769,1846,25760,1486,1330,1066,19533,3435,7252,5368,3478,4094,11894,12327,8482,0,80,0,171,14435,1115,0,0,0,9063,1536,4299,2775,1564,23969,4391,5527,4155,2571,7325,24221,2199,10489,3.3,672,765,1604,139,1221,429,109,309,1092,2102,674,846,527,8464,1086,156,10314,29.4,15.9,21.7,15.3,17.6,0.2,9063,6238,61,33,453,197,178,1903
"0500000US45039","Fairfield County, South Carolina",22712,1046,985,1548,1446,1290,1181,1041,906,1596,1462,1847,1651,2241,1671,1103,617,583,498,2533,905,4484,1831,7460,18885,18228,17161,6713,5719,4472,1698,21666,514,424,284,16397,2864,6452,4289,2792,4388,10688,11762,12649,58,74,0,770,8512,471,0,0,0,8979,1585,4472,1828,2024,22354,6894,6191,3772,1753,3744,22450,2694,8626,3.3,105,680,1390,158,758,892,226,395,776,1530,706,391,619,7241,942,18,8481,24.8,22,21.8,10.5,20.9,0,8979,6261,29,115,67,321,99,2087
"0500000US45041","Florence County, South Carolina",138561,8639,9571,9465,8671,9123,9158,8395,7988,9272,8782,9342,8883,9243,7763,5751,3644,2583,2288,19036,5549,33224,12245,52607,109043,105337,100766,31272,27289,22029,8515,129922,4791,2456,3902,93092,14347,30767,26507,21471,21617,63752,73274,58033,382,1801,110,1941,71677,3484,0,0,0,52051,9879,21000,17765,9733,135314,29287,32385,27426,17160,29056,137026,14290,60509,2.5,709,2814,8270,1928,7384,2974,525,3344,4392,17124,5393,2770,2882,50177,5567,212,59783,34.7,18.7,23.3,7.3,15.8,0.1,52051,32751,882,1449,1906,2646,2586,9831
"0500000US45043","Georgetown County, South Carolina",61605,2891,3304,3306,3735,2861,2967,2767,3229,2984,3562,4070,4649,5169,5641,4490,2695,1899,1386,6610,2296,11797,4300,18543,51479,49808,48080,21280,19308,16111,5980,58714,1981,1293,1592,45508,5884,13212,14042,12370,9897,28768,32257,19097,75,321,0,944,38833,1874,0,0,0,25111,4034,14294,6238,4193,60936,12645,14483,10916,9084,13808,61025,7250,24850,6.9,622,1926,2667,456,3413,1025,165,1558,2383,5075,3300,1657,603,20013,2105,170,24334,30.5,21.3,24.7,9.9,13.3,0.3,25111,16332,1028,457,765,1218,418,4893
"0500000US45045","Greenville County, South Carolina",498402,31650,32893,32550,31371,32417,35151,33539,32398,32129,33325,33855,32492,29807,25926,19136,12962,9010,7791,65443,19141,116234,44647,197005,394981,382168,363507,104632,92076,74825,29763,466752,53535,36376,40086,337521,41345,83309,97570,115297,61770,238709,255195,88557,1962,11814,359,11562,339728,44409,0,0,0,189334,18427,70574,60119,23273,486348,72257,102795,95346,69780,146170,493904,56439,240453,3.6,1324,14132,42377,8239,24938,8845,5007,14317,30223,49590,22607,13076,5778,195976,22409,1091,237313,38.6,15.6,22.7,7.5,15.5,0.1,189334,129168,7612,3896,4636,9003,18859,16160
"0500000US45047","Greenwood County, South Carolina",70264,4379,4512,4547,4844,4936,4304,4143,4162,4125,4452,4503,4821,4101,4018,2932,2243,1453,1789,9059,2706,16144,7074,26514,56099,54120,50909,16536,14725,12435,5485,65885,3787,3001,2738,47046,7646,14475,13850,11075,11176,32354,36816,22118,25,588,0,1356,41446,4132,0,0,0,27207,4732,11326,8101,5424,67835,17131,18190,12646,8130,11738,69170,8932,30079,2,529,1319,6839,624,3604,1201,322,942,1956,7757,2702,1420,864,24650,3104,122,29349,29.3,19.4,20.2,7.3,23.8,0,27207,18304,807,795,1304,1660,1070,3267
"0500000US45049","Hampton County, South Carolina",19807,1099,1112,1345,1273,1126,1323,1258,1463,1040,1223,1373,1358,1329,1274,854,500,426,431,2457,790,4346,1609,7483,15957,15461,14807,4814,4118,3485,1357,18708,862,634,508,13852,2439,6502,3331,1580,2459,8931,9487,9790,20,95,36,125,7852,489,0,0,0,6924,1221,3177,1693,1081,18378,4373,6757,3853,1508,1887,18418,1846,7552,1.9,312,590,1004,79,1277,504,31,302,512,1412,790,329,410,6210,1083,55,7547,24.2,21.5,21.8,12.8,19.7,0,6924,3894,25,24,198,125,79,2579
"0500000US45051","Horry County, South Carolina",320915,15826,16294,17496,17592,17590,20251,18352,17663,18639,19433,21598,23374,25570,27061,19736,12100,6860,5480,33790,10321,59937,24861,110087,267807,260978,249616,96807,86648,71237,24440,305089,22599,13910,19523,236117,24040,77366,79094,55617,53295,154001,165238,43594,1691,4131,181,4509,246545,19254,0,0,0,128586,15117,62567,31376,18653,316580,58807,85553,66328,41680,64212,319239,45302,142291,4.6,1001,12823,5503,2739,23612,4980,2472,9587,13545,25191,29145,7317,4376,116557,11483,329,139614,28.2,25.2,26.8,10.3,9.4,0,128586,77073,5525,1573,3915,8095,11703,20702
"0500000US45053","Jasper County, South Carolina",27900,1671,1786,1816,1553,1542,1922,2028,1827,1697,1455,1866,1838,2138,1829,1438,729,240,525,3602,632,5905,2463,10569,22387,21995,20692,6899,6079,4761,1494,26229,3349,3084,2445,19532,3621,7486,5118,3307,4222,13632,13749,11710,22,156,0,267,11601,3663,0,0,0,9982,1592,4238,3105,1771,27337,6020,9455,4477,2990,4395,27381,4818,12182,4,240,1832,639,228,2224,563,212,284,1611,1929,1203,548,669,8722,2207,45,12035,17.9,25.8,22.8,19.6,13.7,0.2,9982,5993,146,27,124,503,358,2831
"0500000US45055","Kershaw County, South Carolina",64361,3571,3722,5095,3976,3464,3786,3519,3495,4336,4111,4616,4643,4687,4082,2839,1982,1259,1178,8817,2628,15016,4812,22576,51187,49345,47195,16027,14160,11340,4419,60790,2640,2082,1415,44533,6002,16431,13258,8842,10473,31031,32901,15274,147,253,0,1744,44089,2679,0,0,0,24833,2852,10656,7178,4070,63817,12856,14716,14708,9751,11786,63932,6766,27280,3.3,450,2299,3236,529,2733,1087,328,2510,2299,6038,2168,1703,1900,22966,2757,37,26996,32.7,17.6,21.6,12.2,15.5,0.5,24833,17512,206,140,162,422,279,6112
"0500000US45057","Lancaster County, South Carolina",89546,5353,5681,5524,4670,4651,5222,5387,6253,5808,5835,5803,5638,5717,5790,5449,3264,1939,1562,11205,3051,19609,6270,31991,71909,69937,67190,23721,21360,18004,6765,84193,5279,3900,3551,63667,8645,20313,17600,17109,12098,41952,45636,18073,181,1008,0,2267,61983,4667,0,0,0,32632,3682,15291,9593,4335,87489,14888,18866,15270,12943,25522,87588,8835,38181,3.3,317,2740,5948,1147,4852,1848,691,3268,4109,6752,3166,2209,1134,31402,3317,124,37664,32,15,24.9,10.9,17.2,0,32632,25487,1411,352,465,619,508,3790
"0500000US45059","Laurens County, South Carolina",66710,3820,4122,4236,4334,4532,4122,3656,3613,3972,4345,4845,4790,4593,4018,2915,1944,1287,1566,8358,2530,14708,6336,24229,53700,52002,49046,16323,14593,11730,4797,62890,2866,2235,1666,45666,8918,15980,13757,7011,13055,31866,33621,16076,100,299,46,1635,44545,3087,0,0,0,25373,3894,10750,7423,4800,64319,14603,17961,13202,9410,9143,65487,7680,27963,2.2,224,1650,6872,796,3506,1467,331,1067,2033,5626,2311,1121,959,22751,3525,90,27489,26.5,18.8,20.4,9,25.2,0,25373,15685,231,201,458,871,407,7520
"0500000US45061","Lee County, South Carolina",17606,903,844,1219,1017,1454,1141,979,864,1224,1055,1290,1433,1128,1148,687,687,203,330,2063,635,3601,1836,6679,14425,14005,13383,4183,3742,3055,1220,16703,416,404,150,12169,2591,5124,2952,1502,3440,7660,8384,10448,25,6,0,132,5300,375,0,0,0,6357,1510,2920,1347,1592,15975,5265,4601,2808,1726,1575,16044,1629,5850,0.7,283,217,1174,120,821,406,46,284,318,1303,219,262,397,5136,367,24,5814,24.5,14.4,22.1,7.1,31.8,0,6357,3521,30,102,203,129,138,2234
"0500000US45063","Lexington County, South Carolina",286316,16995,18410,19969,17723,16445,19559,18884,19067,18364,19590,20322,19236,18758,14803,11611,7054,4892,4634,38379,11677,67051,22491,110042,227132,219265,210040,61752,53893,42994,16580,269321,19118,12675,14294,196774,20514,56407,60690,59163,38340,137411,145918,40895,786,4993,275,7177,213326,16959,0,0,0,111265,12939,42175,36244,12961,282679,38773,57717,56999,44047,85143,283329,28642,138852,3.6,1074,11902,13317,4528,15997,7871,2289,9832,12847,30736,11511,7838,9110,115154,12012,261,136811,37.4,14.9,23.7,10.3,13.5,0.1,111265,76932,2255,1541,2126,3232,5524,19655
"0500000US45065","McCormick County, South Carolina",9606,277,298,359,348,400,553,488,600,396,514,682,689,899,1009,997,473,475,149,657,259,1193,489,2785,8570,8413,8276,4002,3651,3103,1097,9329,281,152,221,7924,1485,2609,2228,1602,1877,4148,4253,3707,34,43,0,107,4443,47,0,0,0,3967,807,2510,680,747,8384,2227,2132,2035,915,1075,8401,676,2633,3.6,29,197,435,39,276,96,31,96,200,691,195,129,219,2237,226,9,2591,27.2,22.7,18.8,9.5,21.8,0,3967,2824,48,23,145,71,10,846
"0500000US45067","Marion County, South Carolina",31562,1986,1938,2181,1878,1880,2027,1643,2052,1520,1825,2127,2069,2649,2251,1368,971,671,526,4119,1202,7307,2556,11000,25074,24255,23089,8436,7368,5787,2168,29576,1115,826,676,21699,4168,8466,5934,3131,5692,14625,16827,17889,189,218,0,295,12114,880,0,0,0,11538,3094,5633,3254,3008,31413,8931,9094,5440,3828,4120,31452,4178,11497,2.6,621,458,2184,182,1453,774,116,358,734,2852,818,371,576,9131,1703,101,11248,28.1,17.9,19,9.9,25.1,0,11538,6732,72,497,327,254,45,3611
"0500000US45069","Marlboro County, South Carolina",27131,1422,1516,1543,1612,1690,1893,1993,1788,1753,1748,2010,1791,1832,1887,980,868,449,356,3059,1049,5530,2253,10729,22426,21601,20676,6372,5654,4540,1673,25709,924,692,640,19348,4662,8001,4871,1814,5219,11346,12825,11965,791,60,0,904,10070,354,0,0,0,9584,2392,4362,2922,2638,24155,7181,7304,4658,2733,2279,24171,2850,9616,0.8,215,301,2579,329,1452,569,113,158,348,2033,512,361,646,7779,1191,42,9334,23.7,18.1,19.2,8.8,30,0.2,9584,5826,70,254,263,393,118,2660
"0500000US45071","Newberry County, South Carolina",38068,2320,2611,2004,2726,2414,2282,2026,1928,2428,2237,2579,2739,2652,2483,1748,1270,750,871,4615,1504,8439,3636,13804,30642,29629,27929,9774,8523,7122,2891,35748,2725,2547,1630,25993,4932,9360,7266,4435,5546,18247,19391,11830,162,61,9,261,22568,2790,0,0,0,14939,2427,6802,4496,2676,36892,8602,9644,6644,5171,6831,37638,3393,16459,3,522,1042,3585,892,1549,663,241,634,1213,3344,1052,775,947,14128,1123,9,16222,24.1,18.9,21,13.3,22.8,0,14939,9680,60,253,313,263,396,3974
"0500000US45073","Oconee County, South Carolina",76696,4023,4382,4367,4239,4375,4536,4008,4219,3873,4747,5093,5542,6088,6126,4291,3140,2034,1613,8749,2735,15507,5879,25250,62936,61189,58537,23292,20995,17204,6787,72673,4147,3045,2816,55310,8886,16512,16300,13612,16375,37446,38706,5273,331,517,13,1911,64519,4051,0,0,0,31818,4107,15556,8002,5132,75850,15719,19723,14797,9581,16030,76152,9272,31132,3.2,264,2516,6246,376,3122,1693,293,1238,2642,7027,3096,1848,771,25321,3331,256,30374,31.3,18.4,21.4,10.5,18.4,0,31818,21144,443,681,737,584,1177,7052
"0500000US45075","Orangeburg County, South Carolina",88454,5002,5356,5861,6228,6839,5715,4744,4783,4200,5110,6080,5809,6478,5592,4101,3123,1571,1862,11217,3453,19672,9614,32509,71081,68782,64077,22727,19690,16249,6556,83452,2889,1845,1631,59168,8541,19088,19973,11566,14167,41158,46578,54110,297,762,83,1831,29088,1917,0,0,0,32966,6926,15443,8530,8059,85640,23476,23988,16505,9254,12417,87736,10896,34965,2.6,706,1964,6567,625,3725,2171,398,1421,2087,8826,3308,1344,1823,29175,3163,101,34238,27.3,18.6,22,9.5,22.7,0,32966,19296,520,1089,870,306,547,10338
"0500000US45077","Pickens County, South Carolina",122746,6220,6760,6515,11271,14605,8120,6441,6274,6944,7215,7894,8185,6824,6443,5018,3670,2500,1847,13275,4194,23689,21682,53655,102079,99057,88634,26302,23453,19478,8017,116526,5338,2471,4223,77375,11698,23327,23397,18953,18074,60816,61231,8030,334,2393,62,2090,104872,4360,0,0,0,47375,4721,18367,13041,8072,116289,23459,29125,22381,14850,26474,122047,12211,54520,3.3,414,4166,8830,1352,5886,2849,529,2756,4441,14058,4805,2987,1447,44713,4415,512,53283,35.2,16.1,20.8,10.8,17.1,0,47375,30806,533,1174,1087,1619,3903,8253
"0500000US45079","Richland County, South Carolina",408263,23853,24584,24612,36270,44347,32174,28313,25333,24846,24181,24846,24031,22182,17983,12565,7720,5530,4893,49196,15232,88281,65385,191283,330031,319982,289577,70873,61969,48691,18143,384410,32635,14831,22051,254597,22729,57095,78748,96025,50737,181216,203892,181987,636,11042,394,10672,165077,17460,0,0,0,150309,20561,49073,46857,23793,374162,64949,81462,70895,55361,101495,385108,35526,194982,2.8,826,8172,12929,4473,24081,9323,4534,16604,19312,48968,20374,10331,15055,155301,16293,2168,201069,37.7,17.8,23.5,5.6,11.3,4,150309,99709,3638,4773,5876,10024,18546,7743
"0500000US45081","Saluda County, South Carolina",20299,1249,1343,1153,1502,983,1077,990,1301,1224,1268,1526,1558,1307,1147,1048,604,551,468,2496,717,4462,1768,7077,16295,15837,14896,5125,4573,3818,1623,19050,2851,2670,1696,14069,2923,5095,3781,2270,2879,10115,9922,5058,56,0,0,296,11634,3080,0,0,0,7211,1002,3237,2111,1151,19862,3682,5981,3732,3406,3061,20037,2708,8745,3.3,650,678,1638,260,958,528,120,327,782,1556,522,289,437,6934,1296,149,8749,23.9,17.7,18.7,15.9,22.8,1,7211,4822,29,21,119,91,12,2117
"0500000US45083","Spartanburg County, South Carolina",302195,18323,19787,20154,20352,20240,21230,18433,18966,17628,20401,20862,19971,18386,16728,11774,8252,5624,5084,39941,12192,70456,28400,116849,239693,231739,219439,65848,58235,47462,18960,283872,28725,16843,19200,203339,29946,59812,65132,48449,44894,143452,154498,60124,526,6699,75,6467,204931,19973,0,0,0,114640,14739,45102,37276,16164,294520,52219,71410,61984,42554,66353,297950,32538,138787,3.1,664,7902,29894,4278,16841,6951,2737,6227,11934,28067,11717,7609,3966,114574,13702,579,135765,31.2,15.6,21.8,9.1,22.3,0,114640,81113,2270,3685,2017,3774,6127,15654
"0500000US45085","Sumter County, South Carolina",106995,7054,7244,7396,7104,8364,7933,6651,6073,5958,6259,7050,6907,6410,5607,4096,3133,1963,1793,14640,4314,26008,11154,42083,84043,80987,76655,23002,20232,16592,6889,99941,6268,3914,3535,69833,11427,21621,23897,12888,19956,48199,54565,48933,321,1265,43,2778,46073,3936,0,0,0,41137,7637,16129,12872,7875,102069,21664,29041,22002,12454,16908,102764,12578,42568,2.7,691,2643,7972,917,4835,2220,428,1758,3293,9483,3251,2238,2839,37298,4528,145,44169,27,18.1,21.3,10,21.3,2.3,41137,26189,857,910,1099,876,1689,9517
"0500000US45087","Union County, South Carolina",27644,1545,1653,1629,1617,1609,1652,1379,1455,1704,1824,2041,2110,2073,1814,1342,995,692,510,3282,1118,5945,2108,9416,22387,21699,20866,7426,6286,5353,2197,26099,236,149,171,19591,3640,7795,5778,2378,5520,12927,14261,8519,16,3,0,777,17634,398,0,0,0,11544,2104,5305,3684,2468,27105,7142,7592,5608,3883,2880,27188,2628,11637,3.4,106,699,2815,214,1819,546,213,366,793,2266,654,622,524,9780,1170,20,11357,22,15.2,20.6,11.7,30,0.5,11544,8010,114,203,274,252,168,2523
"0500000US45089","Williamsburg County, South Carolina",31794,1653,1935,1954,1954,1952,1954,1835,1933,1656,2055,2068,2481,2261,2249,1513,1098,660,583,3889,1271,6813,2635,11284,25928,24981,23943,8364,7328,6103,2341,30141,954,677,516,22346,4316,9361,5841,2828,5971,13764,16400,19626,89,186,0,326,9635,346,0,0,0,12411,3415,5970,3744,3355,30085,8926,8493,6012,3456,3198,30164,2965,11712,0.9,318,716,2403,104,1298,667,92,437,813,2609,852,467,936,10056,922,99,11613,23.6,20.8,21.7,9.7,24.2,0,12411,6534,56,133,256,168,167,5097
"0500000US45091","York County, South Carolina",258641,16036,17652,18769,17664,15416,15872,16211,17047,18678,19039,18374,16903,15555,13610,8665,6355,3884,2911,36421,10938,63395,22142,100888,202549,195246,185161,50980,44373,35425,13150,242605,17381,10050,12684,173104,18002,44792,54916,55394,26780,123811,133187,48774,1605,5077,146,6012,182073,13767,0,0,0,98155,9148,34024,34832,11337,254434,33132,50008,45637,37042,88615,256998,22305,126871,3.1,605,7188,19024,4844,14755,8705,2846,10360,13762,24110,10686,6154,3832,103982,11904,521,125178,37.5,14.3,24.6,7.8,15.8,0.1,98155,66383,6441,849,2037,3507,8220,10718
"0500000US46003","Aurora County, South Dakota",2759,225,142,223,211,149,160,176,151,122,138,216,155,152,157,130,57,108,87,365,171,761,189,969,2123,1998,1948,691,641,539,252,2534,195,163,113,1809,238,607,592,372,343,1382,1241,23,52,0,0,17,2363,183,0,0,0,1161,57,462,311,71,2594,314,356,819,530,575,2623,172,1442,2.4,307,110,117,56,99,77,8,51,75,390,39,65,48,1020,156,0,1430,38.3,15,16.7,17.5,12.5,0,1161,982,5,16,27,12,16,103
"0500000US46005","Beadle County, South Dakota",18374,1399,1520,1311,949,883,1375,1313,866,1044,941,1092,1078,1562,895,646,418,583,499,2831,639,4869,1193,6430,13970,13505,13003,4603,3901,3041,1500,16975,2919,1393,2267,12312,1813,4341,3689,2469,2022,9318,8728,144,171,1703,8,210,14008,1803,0,0,0,7770,1089,3214,2421,1032,17719,2218,5143,4031,2764,3563,18046,1193,9298,2.6,640,521,2163,436,773,543,82,460,474,1822,538,377,469,7384,927,131,9184,27.3,12.7,21.9,13.4,24.8,0,7770,5827,195,91,255,505,558,339
"0500000US46007","Bennett County, South Dakota",3437,270,353,409,288,216,224,202,196,139,172,226,153,193,80,93,136,51,36,762,190,1222,314,1265,2345,2215,2021,589,515,396,223,3167,265,14,18,1901,343,611,597,350,417,1604,1793,2,1806,15,0,351,1142,285,0,0,0,985,176,391,409,215,3397,793,1039,651,395,519,3397,725,1224,2.1,176,86,16,15,147,55,28,29,16,357,100,33,166,772,134,12,1175,36.7,18.7,21.2,12.9,10.6,0,985,846,8,6,12,8,3,102
"0500000US46009","Bon Homme County, South Dakota",6969,339,419,317,364,473,488,433,449,351,417,485,481,500,394,289,289,193,288,736,260,1335,577,2558,5814,5634,5435,1953,1769,1453,770,6630,423,146,101,5057,621,1842,1662,932,700,2716,2828,5,92,50,0,116,5201,80,0,0,0,2536,183,1275,605,259,5544,793,1189,1338,970,1254,5544,251,2911,5.5,401,175,320,84,267,149,13,149,147,765,86,144,211,2054,332,0,2857,39.4,17.2,14.1,11,18.1,0,2536,2176,0,0,73,65,102,120
"0500000US46011","Brookings County, South Dakota",34239,2127,1946,1795,3925,6301,2510,2182,1971,1274,1487,1620,1540,1738,1216,914,782,446,465,3741,1076,6944,9150,18163,28060,27295,23050,5561,4860,3823,1693,32112,2183,534,2090,18145,833,5184,5015,7113,3119,17452,16655,543,326,979,8,503,30876,1011,0,0,0,12764,651,3767,3204,1635,30520,4447,5545,5833,5905,8790,34107,2061,19359,1.8,1204,1093,3942,492,2034,663,89,636,897,4894,2200,715,500,14586,1927,65,18934,36.9,17.6,20,10.3,15.2,0,12764,7580,591,218,327,849,2246,953
"0500000US46013","Brown County, South Dakota",38840,2473,2686,2509,2782,2839,2769,2419,2345,1912,2156,2445,2657,2409,2049,1261,1275,791,1063,5195,1608,9276,4013,15066,30736,29564,27865,8848,7867,6439,3129,36367,2499,604,1441,25551,1746,7804,8504,7497,4331,18807,19475,824,1181,1153,0,628,33568,1021,0,0,0,16184,1043,6011,4747,1934,37426,4973,7583,6851,7506,10513,38282,3055,20784,3.8,829,1311,2894,623,2849,854,308,1153,1113,5049,1663,1019,1119,16833,1646,45,20469,35.1,16.2,22.2,9.4,17.2,0,16184,10608,655,453,604,812,2092,960
"0500000US46015","Brule County, South Dakota",5256,333,357,404,334,273,277,270,337,205,319,356,389,492,355,107,166,113,169,761,241,1335,366,1696,4112,3921,3732,1402,1183,910,448,4923,652,30,63,3555,443,1091,1140,881,798,2507,2578,1,534,21,0,94,4322,134,0,0,0,2221,302,931,696,333,4943,912,1167,1203,414,1247,5085,487,2752,5.4,400,176,111,129,150,96,105,126,136,801,325,88,109,1960,189,63,2724,36.2,21.2,17.6,11.8,12.7,0.4,2221,1478,85,44,57,134,175,248
"0500000US46017","Buffalo County, South Dakota",2053,233,202,190,222,165,122,122,125,86,107,118,101,88,90,40,23,13,6,392,144,769,243,842,1368,1284,1178,260,210,172,42,1820,225,5,0,1041,212,414,317,98,329,1018,1035,3,1756,0,22,20,252,66,0,0,0,564,267,198,307,211,2049,740,510,417,277,105,2053,870,658,2.6,72,23,9,0,53,21,0,43,23,155,152,8,99,486,69,0,646,32.5,25.9,19,13.9,8.7,0,564,431,17,7,0,0,18,91
